"District","District Name","Founded Incidents","Age","Color","Race","Creed","National Origin","Ancestry","Marital Status","Sex","Religion","Gender Identity","Physical Attributes","Physical/Mental Abilities","Political Belief","Political Party Preference","Socioeconomic Status","Sexual Orientation","Familial Status","Other","Year","County","Enrollment"
1134,"Charter Oak-Ute","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2015,"Crawford",265
1152,"Cherokee","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2015,"Cherokee",1006
1197,"Clarinda","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2015,"Page",1203
1206,"Clarion-Goldfield-Dows",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Wright",923
1211,"Clarke",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Clarke",1350
1215,"Clarksville","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2015,"Butler",310
1218,"Clay Central-Everly","24","0","0","0","0","0","0","0","3","0","0","3","6","0","0","0","5","0","7",2015,"Clay",279
2763,"Clayton Ridge","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2015,"Clayton",846
1221,"Clear Creek Amana","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2015,"Johnson",2089
1233,"Clear Lake",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Cerro Gordo",1285
1278,"Clinton","19","1","3","0","0","2","0","0","0","0","0","3","1","0","0","2","4","1","4",2015,"Clinton",3479
1332,"Colfax-Mingo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Jasper",641
1337,"College","41","0","0","3","0","0","0","0","0","0","0","5","0","0","0","10","0","0","23",2015,"Linn",5253
1350,"Collins-Maxwell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Story",423
1359,"Colo-NESCO School",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Story",408
1368,"Columbus","16","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","14",2015,"Louisa",728
1413,"Coon Rapids-Bayard","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2015,"Carroll",383
1431,"Corning","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2015,"Adams",418
1449,"Corwith-Wesley","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2015,NA,NA
1476,"Council Bluffs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Pottawattamie",8595
1503,"Creston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Union",1434
1576,"Dallas Center-Grimes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Dallas",2753
1602,"Danville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Des Moines",628
1611,"Davenport","47","0","0","2","0","0","0","0","3","0","1","21","7","0","0","4","1","1","26",2015,"Scott",15184
1619,"Davis County",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Davis",1217
1638,"Decorah Community","24","2","0","1","0","0","0","0","8","0","0","7","3","0","0","0","4","0","1",2015,"Winneshiek",1667
1675,"Delwood",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Clinton",140
1701,"Denison","19","0","1","3","0","0","0","0","3","0","1","3","2","0","0","0","0","1","5",2015,"Crawford",2098
1719,"Denver","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2015,"Bremer",750
1737,"Des Moines Independent","28","0","0","1","0","0","0","0","7","0","0","3","2","0","0","0","4","0","11",2015,"Polk",31609
1782,"Diagonal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Ringgold",105
1791,"Dike-New Hartford",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Grundy",888
1863,"Dubuque","24","0","0","0","0","0","0","0","8","0","0","10","1","0","0","0","0","0","5",2015,"Dubuque",10419
1908,"Dunkerton",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Black Hawk",442
1926,"Durant","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2015,"Cedar",659
1944,"Eagle Grove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Wright",824
1953,"Earlham","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2015,"Madison",597
1963,"East Buchanan","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2015,"Buchanan",549
1968,"East Marshall",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Marshall",856
3978,"East Mills","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2015,"Mills",454
6741,"East Sac County",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Sac",916
1970,"East Union",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Union",470
1972,"Eastern Allamakee","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2015,"Allamakee",344
1965,"Easton Valley",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Jackson",458
657,"Eddyville-Blakesburg-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Wapello",919
1989,"Edgewood-Colesburg","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2015,"Delaware",515
2007,"Eldora-New Providence","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2015,"Hardin",548
2088,"Emmetsburg","15","0","0","1","0","0","0","0","3","0","0","6","4","0","0","0","0","1","0",2015,"Palo Alto",769
2097,"English Valleys","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2015,"Iowa",438
2113,"Essex","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2015,"Page",220
2124,"Estherville Lincoln",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Emmet",1323
2151,"Exira-Elk Horn-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2015,"Shelby",351
2169,"Fairfield","17","1","0","0","0","0","0","0","0","0","0","9","1","0","0","2","3","1","1",2015,"Jefferson",1675
2205,"Farragut","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2015,"Fremont",130
2295,"Forest City",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Winnebago",1104
2313,"Fort Dodge",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Webster",3683
2322,"Fort Madison",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Lee",1975
2369,"Fremont-Mills",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Fremont",453
2376,"Galva-Holstein","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2015,"Ida",432
2403,"Garner-Hayfield",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Hancock",1012
2457,"George-Little Rock","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2015,"Lyon",440
2466,"Gilbert","23","0","0","3","0","0","0","0","0","1","1","1","5","0","0","0","0","0","12",2015,"Story",1428
2493,"Gilmore City-Bradgate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Humboldt",43
2502,"Gladbrook-Reinbeck","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2015,"Grundy",461
2511,"Glenwood",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Mills",1988
2520,"Glidden-Ralston","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2015,"Carroll",311
2682,"GMG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Tama",532
2556,"Graettinger-Terril",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Palo Alto",330
3195,"Greene County","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2015,"Greene",1255
2709,"Grinnell-Newburg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Poweshiek",1618
2718,"Griswold",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Cass",490
2727,"Grundy Center","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2015,"Grundy",690
2754,"Guthrie Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Guthrie",501
2772,"Hamburg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Fremont",182
2781,"Hampton-Dumont",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Franklin",1172
2826,"Harlan","24","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23",2015,"Shelby",1512
2834,"Harmony",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Van Buren",254
2846,"Harris-Lake Park",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Dickinson",357
2862,"Hartley-Melvin-Sanborn","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2015,"O'Brien",643
2977,"Highland","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2015,"Washington",639
2988,"Hinton",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Plymouth",753
2766,"H-L-V","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2015,"Iowa",342
3029,"Howard-Winneshiek",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Howard",1102
3033,"Hubbard-Radcliffe","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2015,"Hardin",373
3042,"Hudson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Black Hawk",705
3060,"Humboldt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Humboldt",1372
3168,"IKM-Manning","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2015,"Crawford",641
3105,"Independence","15","0","0","0","0","0","0","0","3","0","0","3","0","0","0","0","0","0","11",2015,"Buchanan",1385
3114,"Indianola","19","0","0","0","0","0","0","0","0","0","0","9","3","0","0","0","0","0","7",2015,"Warren",3523
3119,"Interstate 35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2015,"Madison",810
3141,"Iowa City","46","0","0","2","0","0","0","0","6","1","0","1","2","0","0","0","0","0","33",2015,"Johnson",13217
3150,"Iowa Falls",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Hardin",1141
3154,"Iowa Valley","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2015,"Iowa",496
3186,"Janesville Consolidated","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2015,"Bremer",339
3204,"Jesup",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Buchanan",923
3231,"Johnston","32","0","0","3","0","0","0","0","0","0","0","17","1","0","0","0","0","0","13",2015,"Polk",6747
3312,"Keokuk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Lee",1797
3330,"Keota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Keokuk",298
3348,"Kingsley-Pierson","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2015,"Plymouth",460
3375,"Knoxville","15","0","0","0","0","0","0","0","5","0","0","6","1","1","0","1","3","0","1",2015,"Marion",1681
3420,"Lake Mills","16","0","0","0","0","1","0","0","0","0","0","9","2","0","0","0","3","0","0",2015,"Winnebago",700
3465,"Lamoni",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Decatur",317
3537,"Laurens-Marathon","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2015,"Pocahontas",259
3555,"Lawton-Bronson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Woodbury",588
3600,"Le Mars","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2015,"Plymouth",2055
3609,"Lenox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Taylor",483
3645,"Lewis Central","19","0","3","4","0","0","0","0","0","0","0","9","7","0","0","0","4","0","3",2015,"Pottawattamie",3043
3715,"Linn-Mar","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2015,"Linn",7157
3744,"Lisbon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Linn",640
3798,"Logan-Magnolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Harrison",647
3816,"Lone Tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Johnson",451
3841,"Louisa-Muscatine","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2015,"Louisa",821
3897,"LuVerne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2015,"Kossuth",71
3906,"Lynnville-Sully","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2015,"Jasper",472
3942,"Madrid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Boone",689
4023,"Manson Northwest Webster",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Calhoun",737
4033,"Maple Valley-Anthon Oto","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2015,"Monona",604
4041,"Maquoketa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Jackson",1365
4043,"Maquoketa Valley",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Delaware",690
4068,"Marcus-Meriden-Cleghorn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Cherokee",376
4086,"Marion Independent","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2015,"Linn",2097
4104,"Marshalltown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Marshall",4780
4122,"Martensdale-St Marys","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2015,"Warren",561
4131,"Mason City","24","0","0","2","0","0","0","0","1","0","1","6","0","0","0","0","5","0","9",2015,"Cerro Gordo",3732
4203,"Mediapolis","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2015,"Des Moines",857
4212,"Melcher-Dallas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Marion",338
4419,"MFL MarMac","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2015,"Clayton",778
4269,"Midland","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2015,"Jones",465
4271,"Mid-Prairie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Washington",1281
4356,"Missouri Valley",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Harrison",801
4149,"MOC-Floyd Valley",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Sioux",1404
4437,"Montezuma","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2015,"Poweshiek",498
4446,"Monticello","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2015,"Jones",1088
4491,"Moravia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2015,"Appanoose",362
4505,"Mormon Trail","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2015,"Wayne",224
4509,"Morning Sun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Louisa",113
4518,"Moulton-Udell","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2015,"Appanoose",208
4527,"Mount Ayr","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2015,"Ringgold",630
4536,"Mount Pleasant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Henry",2008
4554,"Mount Vernon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Linn",1292
4572,"Murray","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2015,"Clarke",323
4581,"Muscatine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Muscatine",4991
4599,"Nashua-Plainfield",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Bremer",607
4617,"Nevada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Story",1548
4662,"New Hampton",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Chickasaw",995
4689,"New London",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Henry",509
4644,"Newell-Fonda","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2015,"Buena Vista",473
4725,"Newton",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Jasper",2821
2673,"Nodaway Valley","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2015,"Adair",647
153,"North Butler","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2015,"Butler",623
3691,"North Cedar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Cedar",729
4774,"North Fayette",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Fayette",762
873,"North Iowa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Winnebago",466
4778,"North Kossuth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Kossuth",277
4777,"North Linn","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2015,"Linn",613
4776,"North Mahaska","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2015,"Mahaska",516
4779,"North Polk","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2015,"Polk",1510
4784,"North Scott",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Scott",3125
4785,"North Tama County","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2015,"Tama",453
333,"North Union","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2015,"Emmet",358
4787,"North Winneshiek","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2015,"Winneshiek",115
4773,"Northeast","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2015,"Clinton",848
4775,"Northeast Hamilton","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2015,"Hamilton",91
4788,"Northwood-Kensett",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Worth",521
4797,"Norwalk","16","0","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","14",2015,"Warren",2703
4860,"Odebolt-Arthur",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Sac",390
4869,"Oelwein","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2015,"Fayette",1222
4878,"Ogden",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Boone",714
4890,"Okoboji","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2015,"Dickinson",939
4905,"Olin Consolidated","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2015,"Jones",81
4978,"Orient-Macksburg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Adair",156
4995,"Osage",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Mitchell",950
5013,"Oskaloosa","11","0","0","1","0","0","0","0","5","0","0","0","0","0","0","0","1","0","4",2015,"Mahaska",2276
5049,"Ottumwa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Wapello",4343
5121,"Panorama",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Guthrie",709
5139,"Paton-Churdan","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2015,"Greene",199
5160,"PCM","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2015,"Jasper",1080
5163,"Pekin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Keokuk",667
5166,"Pella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Marion",2216
5184,"Perry",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Dallas",1694
5250,"Pleasant Valley","33","5","0","5","0","0","0","0","5","0","3","27","14","0","0","3","3","1","18",2015,"Scott",4441
5256,"Pleasantville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Marion",698
5283,"Pocahontas Area","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2015,"Pocahontas",673
5310,"Postville","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2015,"Allamakee",659
5325,"Prairie Valley",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Webster",550
5328,"Prescott",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,NA,NA
5463,"Red Oak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Montgomery",1090
5486,"Remsen-Union","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2015,"Plymouth",336
5508,"Riceville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Howard",320
1975,"River Valley","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2015,"Woodbury",415
5510,"Riverside","11","1","0","0","0","0","0","0","2","0","0","1","0","0","0","0","0","0","7",2015,"Pottawattamie",602
5607,"Rock Valley","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2015,"Sioux",795
5643,"Roland-Story",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Story",1065
5697,"Rudd-Rockford-Marble Rk","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2015,"Floyd",457
5724,"Ruthven-Ayrshire","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2015,"Palo Alto",190
5805,"Saydel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Polk",1277
5823,"Schaller-Crestland","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2015,"Sac",312
5832,"Schleswig",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Crawford",187
